query_model,db_model,dim_x,dim_y,same_dim,K,seed,sim_mean,method,zscore_applied,alpha,recall_at_1,recall_at_5,recall_at_10,mrr,median_rank
N,A,768,384,False,25,2025,0.4969276487827301,Affine,,100.0,0.002,0.01,0.02,0.013586253327561618,251
N,A,768,384,False,50,2025,0.531554102897644,RAT,True,,0.002,0.012,0.032,0.015201242139119596,254
N,A,768,384,False,50,2025,0.531554102897644,Ridge,,0.0001,0.002,0.014,0.02,0.014349906291255312,243
N,A,768,384,False,50,2025,0.531554102897644,Affine,,0.0001,0.002,0.014,0.024,0.014780827530594162,245
N,A,768,384,False,100,2025,0.557519257068634,RAT,True,,0.002,0.008,0.014,0.012863605714990168,256
N,A,768,384,False,100,2025,0.557519257068634,Ridge,,0.0001,0.004,0.006,0.02,0.014213941347223414,264
N,A,768,384,False,100,2025,0.557519257068634,Affine,,0.0001,0.004,0.006,0.018,0.01419855324272193,262
N,A,768,384,False,200,2025,0.5835692286491394,RAT,True,,0.0,0.014,0.022,0.013860926637189038,240
N,A,768,384,False,200,2025,0.5835692286491394,Ridge,,1.0,0.004,0.012,0.02,0.01609762381859298,255
N,A,768,384,False,200,2025,0.5835692286491394,Affine,,1.0,0.008,0.012,0.02,0.01823237078407372,254
N,A,768,384,False,500,2025,0.6224764585494995,RAT,True,,0.002,0.01,0.022,0.013040867821942206,259
N,A,768,384,False,500,2025,0.6224764585494995,Ridge,,0.0001,0.006,0.012,0.022,0.016258983824635004,251
N,A,768,384,False,500,2025,0.6224764585494995,Affine,,0.0001,0.008,0.012,0.022,0.017710032289892225,251
N,B,768,1024,False,10,2025,0.45323294401168823,RAT,True,,0.002,0.01,0.024,0.013672781543426979,243
N,B,768,1024,False,10,2025,0.45323294401168823,Ridge,,1.0,0.002,0.002,0.016,0.012087396475123753,254
N,B,768,1024,False,10,2025,0.45323294401168823,Affine,,1.0,0.002,0.004,0.016,0.012433230884194629,253
N,B,768,1024,False,25,2025,0.4969276487827301,RAT,True,,0.006,0.012,0.018,0.015972648140520573,246
N,B,768,1024,False,25,2025,0.4969276487827301,Ridge,,0.0001,0.002,0.006,0.014,0.011531192296177781,244
N,B,768,1024,False,25,2025,0.4969276487827301,Affine,,0.0001,0.002,0.008,0.012,0.011844423486962942,245
N,B,768,1024,False,50,2025,0.531554102897644,RAT,True,,0.0,0.008,0.018,0.011791472612899267,243
N,B,768,1024,False,50,2025,0.531554102897644,Ridge,,1.0,0.002,0.006,0.018,0.012534373465280869,251
N,B,768,1024,False,50,2025,0.531554102897644,Affine,,1.0,0.002,0.006,0.018,0.012523893539663862,252
N,B,768,1024,False,100,2025,0.557519257068634,RAT,True,,0.004,0.014,0.02,0.015509320801990488,250
N,B,768,1024,False,100,2025,0.557519257068634,Ridge,,1.0,0.002,0.006,0.016,0.013116687196374517,248
N,B,768,1024,False,100,2025,0.557519257068634,Affine,,1.0,0.002,0.006,0.016,0.013181410329518535,249
N,B,768,1024,False,200,2025,0.5835692286491394,RAT,True,,0.004,0.014,0.022,0.016359263930949292,249
N,B,768,1024,False,200,2025,0.5835692286491394,Ridge,,0.0001,0.006,0.016,0.026,0.017420542023192993,262
N,B,768,1024,False,200,2025,0.5835692286491394,Affine,,0.01,0.004,0.016,0.028,0.016846957240574112,261
N,B,768,1024,False,500,2025,0.6224764585494995,RAT,True,,0.002,0.008,0.02,0.013458688812353771,257
N,B,768,1024,False,500,2025,0.6224764585494995,Ridge,,0.01,0.004,0.008,0.02,0.013739066377029015,246
N,B,768,1024,False,500,2025,0.6224764585494995,Affine,,0.01,0.004,0.008,0.02,0.013730945940706582,244
N,G,768,384,False,10,2025,0.45323294401168823,RAT,True,,0.002,0.014,0.02,0.01401329349518874,255
N,G,768,384,False,10,2025,0.45323294401168823,Ridge,,0.0001,0.002,0.012,0.018,0.01301747183789044,256
N,G,768,384,False,10,2025,0.45323294401168823,Affine,,0.0001,0.002,0.012,0.016,0.013620191557299061,255
N,G,768,384,False,25,2025,0.4969276487827301,RAT,True,,0.002,0.014,0.022,0.014234048058027136,250
N,G,768,384,False,25,2025,0.4969276487827301,Ridge,,1.0,0.002,0.008,0.018,0.012535930188937297,249
N,G,768,384,False,25,2025,0.4969276487827301,Affine,,1.0,0.002,0.008,0.018,0.012587399264621286,248
N,G,768,384,False,50,2025,0.531554102897644,RAT,True,,0.006,0.012,0.018,0.01652546631371313,247
N,G,768,384,False,50,2025,0.531554102897644,Ridge,,0.0001,0.002,0.01,0.02,0.014626321740843665,243
N,G,768,384,False,50,2025,0.531554102897644,Affine,,0.0001,0.004,0.014,0.02,0.016495690864482996,250
N,G,768,384,False,100,2025,0.557519257068634,RAT,True,,0.004,0.014,0.024,0.015510827987296874,264
N,G,768,384,False,100,2025,0.557519257068634,Ridge,,0.0001,0.004,0.008,0.022,0.01536826786046485,257
N,G,768,384,False,100,2025,0.557519257068634,Affine,,0.0001,0.002,0.01,0.026,0.01401068948347911,259
N,G,768,384,False,200,2025,0.5835692286491394,RAT,True,,0.002,0.02,0.026,0.016191827085960057,257
N,G,768,384,False,200,2025,0.5835692286491394,Ridge,,1.0,0.004,0.008,0.016,0.014577666287474995,244
N,G,768,384,False,200,2025,0.5835692286491394,Affine,,1.0,0.004,0.008,0.016,0.014491801799022376,241
N,G,768,384,False,500,2025,0.6224764585494995,RAT,True,,0.002,0.002,0.014,0.011009245491572823,252
N,G,768,384,False,500,2025,0.6224764585494995,Ridge,,0.01,0.002,0.004,0.008,0.011507268949821304,241
N,G,768,384,False,500,2025,0.6224764585494995,Affine,,0.01,0.002,0.004,0.01,0.011668674045097253,242
N,J,768,768,True,10,2025,0.45323294401168823,RAT,True,,0.002,0.012,0.024,0.01554338404172369,258
N,J,768,768,True,10,2025,0.45323294401168823,Procrustes,,,0.002,0.01,0.018,0.014476460107706618,250
N,J,768,768,True,10,2025,0.45323294401168823,Ridge,,1.0,0.002,0.01,0.026,0.013554641717863688,255
N,J,768,768,True,10,2025,0.45323294401168823,Affine,,1.0,0.002,0.01,0.026,0.013320009303210683,249
N,J,768,768,True,25,2025,0.4969276487827301,RAT,True,,0.002,0.012,0.02,0.01398153701805944,248
N,J,768,768,True,25,2025,0.4969276487827301,Procrustes,,,0.002,0.016,0.022,0.01473472671323416,253
N,J,768,768,True,25,2025,0.4969276487827301,Ridge,,0.0001,0.004,0.01,0.018,0.013737220374197733,262
N,J,768,768,True,25,2025,0.4969276487827301,Affine,,0.0001,0.004,0.008,0.018,0.013662901773442848,259
N,J,768,768,True,50,2025,0.531554102897644,RAT,True,,0.006,0.018,0.022,0.01694007622666154,266
N,J,768,768,True,50,2025,0.531554102897644,Procrustes,,,0.004,0.012,0.016,0.015692693757003818,251
N,J,768,768,True,50,2025,0.531554102897644,Ridge,,1.0,0.004,0.012,0.02,0.014861034581065151,250
N,J,768,768,True,50,2025,0.531554102897644,Affine,,100.0,0.004,0.01,0.02,0.014451614686898224,250
N,J,768,768,True,100,2025,0.557519257068634,RAT,True,,0.002,0.008,0.02,0.013593992962232829,256
N,J,768,768,True,100,2025,0.557519257068634,Procrustes,,,0.004,0.01,0.018,0.014151962325028876,257
N,J,768,768,True,100,2025,0.557519257068634,Ridge,,0.0001,0.004,0.016,0.018,0.014717845935907888,257
N,J,768,768,True,100,2025,0.557519257068634,Affine,,0.0001,0.004,0.016,0.018,0.015183319552741175,256
N,J,768,768,True,200,2025,0.5835692286491394,RAT,True,,0.0,0.01,0.018,0.012331689638550594,254
N,J,768,768,True,200,2025,0.5835692286491394,Procrustes,,,0.002,0.01,0.018,0.013380188835372495,257
N,J,768,768,True,200,2025,0.5835692286491394,Ridge,,0.0001,0.008,0.016,0.024,0.018572780795272387,251
N,J,768,768,True,200,2025,0.5835692286491394,Affine,,0.0001,0.008,0.018,0.026,0.01814868470092051,255
N,J,768,768,True,500,2025,0.6224764585494995,RAT,True,,0.006,0.008,0.02,0.015023280954268746,261
N,J,768,768,True,500,2025,0.6224764585494995,Procrustes,,,0.002,0.018,0.022,0.0142240979442171,247
N,J,768,768,True,500,2025,0.6224764585494995,Ridge,,0.0001,0.006,0.014,0.026,0.018494619279535093,246
N,J,768,768,True,500,2025,0.6224764585494995,Affine,,0.0001,0.008,0.018,0.022,0.019854510734516224,244
N,O,768,384,False,10,2025,0.45323294401168823,RAT,True,,0.012,0.056,0.114,0.04956971649055998,82
N,O,768,384,False,10,2025,0.45323294401168823,Ridge,,0.0001,0.002,0.02,0.036,0.020831558898673563,162
N,O,768,384,False,10,2025,0.45323294401168823,Affine,,0.0001,0.002,0.02,0.038,0.021938187152700715,161
N,O,768,384,False,25,2025,0.4969276487827301,RAT,True,,0.088,0.208,0.322,0.16154071606139492,25
N,O,768,384,False,25,2025,0.4969276487827301,Ridge,,0.0001,0.016,0.04,0.076,0.043418744974840925,92
N,O,768,384,False,25,2025,0.4969276487827301,Affine,,0.0001,0.016,0.05,0.09,0.0478836779137141,83
N,O,768,384,False,50,2025,0.531554102897644,RAT,True,,0.184,0.424,0.554,0.30832165872843836,8
N,O,768,384,False,50,2025,0.531554102897644,Ridge,,0.0001,0.056,0.166,0.248,0.1251677394178551,35
N,O,768,384,False,50,2025,0.531554102897644,Affine,,0.0001,0.072,0.206,0.286,0.14651772151504075,29
N,O,768,384,False,100,2025,0.557519257068634,RAT,True,,0.338,0.626,0.762,0.47503897625958985,3
N,O,768,384,False,100,2025,0.557519257068634,Ridge,,0.0001,0.218,0.43,0.572,0.32743998258847035,8
N,O,768,384,False,100,2025,0.557519257068634,Affine,,0.0001,0.238,0.476,0.606,0.3555247542385195,6
N,O,768,384,False,200,2025,0.5835692286491394,RAT,True,,0.524,0.768,0.846,0.6306753954392023,1
N,O,768,384,False,200,2025,0.5835692286491394,Ridge,,0.0001,0.606,0.788,0.896,0.6977207102708785,1
N,O,768,384,False,200,2025,0.5835692286491394,Affine,,0.0001,0.624,0.826,0.912,0.7166856148800479,1
N,O,768,384,False,500,2025,0.6224764585494995,RAT,True,,0.532,0.764,0.844,0.6340249369845391,1
N,O,768,384,False,500,2025,0.6224764585494995,Ridge,,0.01,0.87,0.966,0.984,0.9106647028410186,1
N,O,768,384,False,500,2025,0.6224764585494995,Affine,,0.01,0.868,0.966,0.984,0.9092808339791099,1
N,P,768,384,False,10,2025,0.45323294401168823,RAT,True,,0.014,0.056,0.114,0.052608370108685715,85
N,P,768,384,False,10,2025,0.45323294401168823,Ridge,,0.0001,0.002,0.02,0.034,0.02032248281474544,149
N,P,768,384,False,10,2025,0.45323294401168823,Affine,,0.0001,0.002,0.022,0.036,0.021268633987550543,151
N,P,768,384,False,25,2025,0.4969276487827301,RAT,True,,0.056,0.194,0.286,0.1369295367978709,29
N,P,768,384,False,25,2025,0.4969276487827301,Ridge,,0.0001,0.006,0.04,0.056,0.036094844994378886,97
N,P,768,384,False,25,2025,0.4969276487827301,Affine,,0.0001,0.01,0.042,0.07,0.04127463981242858,93
N,P,768,384,False,50,2025,0.531554102897644,RAT,True,,0.15,0.382,0.516,0.2647331215472397,10
N,P,768,384,False,50,2025,0.531554102897644,Ridge,,0.0001,0.044,0.152,0.214,0.10788240890638806,36
N,P,768,384,False,50,2025,0.531554102897644,Affine,,0.0001,0.056,0.168,0.246,0.1254829403691578,31
N,P,768,384,False,100,2025,0.557519257068634,RAT,True,,0.288,0.598,0.71,0.4296574897003332,4
N,P,768,384,False,100,2025,0.557519257068634,Ridge,,0.0001,0.174,0.398,0.522,0.2876684750044007,10
N,P,768,384,False,100,2025,0.557519257068634,Affine,,0.0001,0.204,0.44,0.546,0.32139804888693185,8
N,P,768,384,False,200,2025,0.5835692286491394,RAT,True,,0.438,0.706,0.804,0.5583766978680562,2
N,P,768,384,False,200,2025,0.5835692286491394,Ridge,,0.0001,0.57,0.752,0.852,0.6566137549796959,1
N,P,768,384,False,200,2025,0.5835692286491394,Affine,,0.0001,0.61,0.784,0.87,0.692506049613472,1
N,P,768,384,False,500,2025,0.6224764585494995,RAT,True,,0.424,0.696,0.784,0.5448114787464575,2
N,P,768,384,False,500,2025,0.6224764585494995,Ridge,,0.01,0.856,0.964,0.984,0.9037943498693498,1
N,P,768,384,False,500,2025,0.6224764585494995,Affine,,0.01,0.858,0.964,0.984,0.9038045129277328,1
N,Q,768,1024,False,10,2025,0.45323294401168823,RAT,True,,0.076,0.212,0.34,0.15991705534142844,22
N,Q,768,1024,False,10,2025,0.45323294401168823,Ridge,,0.0001,0.008,0.026,0.044,0.029932624971800045,143
N,Q,768,1024,False,10,2025,0.45323294401168823,Affine,,0.0001,0.008,0.026,0.048,0.03072026745896003,140
N,Q,768,1024,False,25,2025,0.4969276487827301,RAT,True,,0.184,0.424,0.548,0.31258245231929976,8
N,Q,768,1024,False,25,2025,0.4969276487827301,Ridge,,0.0001,0.04,0.114,0.184,0.09203319519266424,50
N,Q,768,1024,False,25,2025,0.4969276487827301,Affine,,0.0001,0.05,0.116,0.19,0.10298445045137902,48
N,Q,768,1024,False,50,2025,0.531554102897644,RAT,True,,0.432,0.716,0.814,0.5623129611106906,2
N,Q,768,1024,False,50,2025,0.531554102897644,Ridge,,0.0001,0.138,0.314,0.442,0.24074807970000706,14
N,Q,768,1024,False,50,2025,0.531554102897644,Affine,,0.0001,0.144,0.344,0.452,0.2531484785370374,12
N,Q,768,1024,False,100,2025,0.557519257068634,RAT,True,,0.606,0.826,0.88,0.7103916251761817,1
N,Q,768,1024,False,100,2025,0.557519257068634,Ridge,,0.0001,0.428,0.708,0.804,0.5524874891324819,2
N,Q,768,1024,False,100,2025,0.557519257068634,Affine,,0.0001,0.462,0.722,0.818,0.5770584964017883,2
N,Q,768,1024,False,200,2025,0.5835692286491394,RAT,True,,0.71,0.896,0.952,0.794443098997952,1
N,Q,768,1024,False,200,2025,0.5835692286491394,Ridge,,0.0001,0.798,0.956,0.982,0.8688933973304035,1
N,Q,768,1024,False,200,2025,0.5835692286491394,Affine,,0.0001,0.802,0.96,0.986,0.8735301751881775,1
N,Q,768,1024,False,500,2025,0.6224764585494995,RAT,True,,0.824,0.96,0.976,0.8837608794040082,1
N,Q,768,1024,False,500,2025,0.6224764585494995,Ridge,,0.01,0.954,1.0,1.0,0.9737333333333333,1
N,Q,768,1024,False,500,2025,0.6224764585494995,Affine,,0.01,0.95,1.0,1.0,0.9713999999999999,1
O,A,384,384,True,10,2025,0.5139851570129395,RAT,True,,0.002,0.014,0.022,0.015394887005327767,238
O,A,384,384,True,10,2025,0.5139851570129395,Procrustes,,,0.002,0.01,0.024,0.013149020308633144,235
O,A,384,384,True,10,2025,0.5139851570129395,Ridge,,0.0001,0.002,0.006,0.018,0.013487517988786937,249
O,A,384,384,True,10,2025,0.5139851570129395,Affine,,0.0001,0.002,0.006,0.016,0.013445434517562665,245
O,A,384,384,True,25,2025,0.5411982536315918,RAT,True,,0.002,0.016,0.018,0.01527146893882663,231
O,A,384,384,True,25,2025,0.5411982536315918,Procrustes,,,0.0,0.008,0.018,0.012148348026996582,245
O,A,384,384,True,25,2025,0.5411982536315918,Ridge,,100.0,0.002,0.01,0.02,0.013176780472923437,252
O,A,384,384,True,25,2025,0.5411982536315918,Affine,,100.0,0.002,0.01,0.02,0.01323095640265063,250
O,A,384,384,True,50,2025,0.560937225818634,RAT,True,,0.0,0.006,0.018,0.012837182001106364,227
O,A,384,384,True,50,2025,0.560937225818634,Procrustes,,,0.0,0.01,0.02,0.012169808168658942,232
O,A,384,384,True,50,2025,0.560937225818634,Ridge,,100.0,0.002,0.01,0.018,0.013374649218519826,249
O,A,384,384,True,50,2025,0.560937225818634,Affine,,100.0,0.002,0.01,0.02,0.013551076624078963,251
O,A,384,384,True,100,2025,0.5802398920059204,RAT,True,,0.002,0.008,0.022,0.013749207676887852,244
O,A,384,384,True,100,2025,0.5802398920059204,Procrustes,,,0.002,0.008,0.022,0.01355263429182636,258
O,A,384,384,True,100,2025,0.5802398920059204,Ridge,,0.0001,0.004,0.012,0.02,0.015294942508882641,233
O,A,384,384,True,100,2025,0.5802398920059204,Affine,,0.0001,0.004,0.01,0.02,0.015139840275793763,232
O,A,384,384,True,200,2025,0.6085797548294067,RAT,True,,0.0,0.006,0.02,0.012529466848699837,237
O,A,384,384,True,200,2025,0.6085797548294067,Procrustes,,,0.002,0.01,0.02,0.015019722668043477,252
O,A,384,384,True,200,2025,0.6085797548294067,Ridge,,1.0,0.004,0.012,0.026,0.01601256871981489,251
O,A,384,384,True,200,2025,0.6085797548294067,Affine,,0.0001,0.004,0.018,0.022,0.01695830401489113,229
O,A,384,384,True,500,2025,0.6488308906555176,RAT,True,,0.002,0.004,0.016,0.01291800788897923,238
O,A,384,384,True,500,2025,0.6488308906555176,Procrustes,,,0.008,0.012,0.022,0.018635048229758085,250
O,A,384,384,True,500,2025,0.6488308906555176,Ridge,,0.0001,0.006,0.01,0.016,0.014804288560543609,247
O,A,384,384,True,500,2025,0.6488308906555176,Affine,,0.0001,0.006,0.01,0.016,0.01473890897500969,252
O,B,384,1024,False,10,2025,0.5139851570129395,RAT,True,,0.004,0.012,0.024,0.015369440763003986,244
O,B,384,1024,False,10,2025,0.5139851570129395,Ridge,,1.0,0.004,0.01,0.016,0.014536365023054559,255
O,B,384,1024,False,10,2025,0.5139851570129395,Affine,,0.0001,0.002,0.008,0.018,0.01308995652499392,250
O,B,384,1024,False,25,2025,0.5411982536315918,RAT,True,,0.002,0.012,0.018,0.012925018674870182,240
O,B,384,1024,False,25,2025,0.5411982536315918,Ridge,,1.0,0.002,0.006,0.022,0.01292801933869743,246
O,B,384,1024,False,25,2025,0.5411982536315918,Affine,,1.0,0.002,0.006,0.022,0.012940112734443962,245
O,B,384,1024,False,50,2025,0.560937225818634,RAT,True,,0.004,0.014,0.02,0.016232546953465328,238
O,B,384,1024,False,50,2025,0.560937225818634,Ridge,,1.0,0.004,0.01,0.022,0.014617693230537479,242
O,B,384,1024,False,50,2025,0.560937225818634,Affine,,0.0001,0.002,0.014,0.028,0.015625490730468077,241
O,B,384,1024,False,100,2025,0.5802398920059204,RAT,True,,0.004,0.01,0.028,0.016364495607838765,239
O,B,384,1024,False,100,2025,0.5802398920059204,Ridge,,1.0,0.002,0.008,0.022,0.01351532425276362,246
O,B,384,1024,False,100,2025,0.5802398920059204,Affine,,1.0,0.002,0.008,0.022,0.013547192003181444,245
O,B,384,1024,False,200,2025,0.6085797548294067,RAT,True,,0.002,0.01,0.02,0.013327260047970763,248
O,B,384,1024,False,200,2025,0.6085797548294067,Ridge,,0.0001,0.004,0.01,0.02,0.014760074909995586,239
O,B,384,1024,False,200,2025,0.6085797548294067,Affine,,0.0001,0.004,0.006,0.024,0.014637340247088328,237
O,B,384,1024,False,500,2025,0.6488308906555176,RAT,True,,0.0,0.014,0.024,0.013155982503544578,259
O,B,384,1024,False,500,2025,0.6488308906555176,Ridge,,0.0001,0.002,0.008,0.018,0.012620024039949301,262
O,B,384,1024,False,500,2025,0.6488308906555176,Affine,,1.0,0.004,0.01,0.018,0.015160326630724846,250
O,G,384,384,True,10,2025,0.5139851570129395,RAT,True,,0.002,0.008,0.02,0.013098228479842816,242
O,G,384,384,True,10,2025,0.5139851570129395,Procrustes,,,0.002,0.014,0.026,0.013906013860016275,247
O,G,384,384,True,10,2025,0.5139851570129395,Ridge,,0.0001,0.002,0.006,0.022,0.012756505722028463,253
O,G,384,384,True,10,2025,0.5139851570129395,Affine,,0.0001,0.002,0.006,0.02,0.012720860891520277,254
O,G,384,384,True,25,2025,0.5411982536315918,RAT,True,,0.0,0.004,0.02,0.011598037809718739,238
O,G,384,384,True,25,2025,0.5411982536315918,Procrustes,,,0.0,0.012,0.02,0.013466737734694492,234
O,G,384,384,True,25,2025,0.5411982536315918,Ridge,,1.0,0.002,0.008,0.02,0.01342190197323094,252
O,G,384,384,True,25,2025,0.5411982536315918,Affine,,1.0,0.002,0.008,0.02,0.013545976026112906,252
O,G,384,384,True,50,2025,0.560937225818634,RAT,True,,0.0,0.012,0.024,0.013201512983108035,239
O,G,384,384,True,50,2025,0.560937225818634,Procrustes,,,0.0,0.002,0.016,0.010943468860390448,241
O,G,384,384,True,50,2025,0.560937225818634,Ridge,,100.0,0.002,0.01,0.02,0.013589571622007508,250
O,G,384,384,True,50,2025,0.560937225818634,Affine,,100.0,0.002,0.01,0.02,0.013583780930450387,251
O,G,384,384,True,100,2025,0.5802398920059204,RAT,True,,0.004,0.012,0.026,0.017602108557691842,242
O,G,384,384,True,100,2025,0.5802398920059204,Procrustes,,,0.002,0.016,0.022,0.014592871812457742,245
O,G,384,384,True,100,2025,0.5802398920059204,Ridge,,0.0001,0.002,0.01,0.016,0.012387585315217846,240
O,G,384,384,True,100,2025,0.5802398920059204,Affine,,100.0,0.002,0.01,0.02,0.013552353824089524,250
O,G,384,384,True,200,2025,0.6085797548294067,RAT,True,,0.004,0.014,0.022,0.015831117503064106,252
O,G,384,384,True,200,2025,0.6085797548294067,Procrustes,,,0.002,0.012,0.024,0.0144235860525668,252
O,G,384,384,True,200,2025,0.6085797548294067,Ridge,,0.0001,0.004,0.008,0.02,0.014817576381838936,244
O,G,384,384,True,200,2025,0.6085797548294067,Affine,,0.0001,0.004,0.008,0.018,0.014392241899532345,245
O,G,384,384,True,500,2025,0.6488308906555176,RAT,True,,0.002,0.01,0.012,0.013619508162418284,256
O,G,384,384,True,500,2025,0.6488308906555176,Procrustes,,,0.0,0.004,0.018,0.011182516182054464,252
O,G,384,384,True,500,2025,0.6488308906555176,Ridge,,0.01,0.004,0.008,0.02,0.01464379616702478,263
O,G,384,384,True,500,2025,0.6488308906555176,Affine,,0.01,0.004,0.01,0.024,0.014829521694366358,259
O,J,384,768,False,10,2025,0.5139851570129395,RAT,True,,0.002,0.012,0.024,0.015238490759646334,248
O,J,384,768,False,10,2025,0.5139851570129395,Ridge,,0.0001,0.002,0.01,0.018,0.013852056201090262,245
O,J,384,768,False,10,2025,0.5139851570129395,Affine,,1.0,0.002,0.008,0.02,0.013356162260396171,248
O,J,384,768,False,25,2025,0.5411982536315918,RAT,True,,0.002,0.006,0.018,0.012280907152143158,229
O,J,384,768,False,25,2025,0.5411982536315918,Ridge,,100.0,0.002,0.01,0.02,0.013495439799890523,250
O,J,384,768,False,25,2025,0.5411982536315918,Affine,,100.0,0.002,0.01,0.02,0.013597381410753973,249
O,J,384,768,False,50,2025,0.560937225818634,RAT,True,,0.006,0.012,0.026,0.01799736919929363,248
O,J,384,768,False,50,2025,0.560937225818634,Ridge,,0.0001,0.002,0.004,0.018,0.013196804492608209,240
O,J,384,768,False,50,2025,0.560937225818634,Affine,,0.0001,0.002,0.004,0.014,0.012956796890270702,239
O,J,384,768,False,100,2025,0.5802398920059204,RAT,True,,0.004,0.014,0.024,0.015872474441546287,244
O,J,384,768,False,100,2025,0.5802398920059204,Ridge,,1.0,0.002,0.01,0.018,0.013091950238173214,239
O,J,384,768,False,100,2025,0.5802398920059204,Affine,,1.0,0.002,0.012,0.016,0.013038611501742913,242
O,J,384,768,False,200,2025,0.6085797548294067,RAT,True,,0.002,0.012,0.024,0.014534016137847725,235
O,J,384,768,False,200,2025,0.6085797548294067,Ridge,,0.0001,0.004,0.014,0.028,0.015583857748089508,236
O,J,384,768,False,200,2025,0.6085797548294067,Affine,,0.0001,0.004,0.008,0.024,0.01491723780774469,238
O,J,384,768,False,500,2025,0.6488308906555176,RAT,True,,0.002,0.012,0.024,0.013776372276211245,260
O,J,384,768,False,500,2025,0.6488308906555176,Ridge,,0.0001,0.002,0.014,0.024,0.015443989371252506,264
O,J,384,768,False,500,2025,0.6488308906555176,Affine,,0.0001,0.002,0.016,0.024,0.0156982151379377,270
O,N,384,768,False,10,2025,0.5139851570129395,RAT,True,,0.036,0.116,0.18,0.09337971158272487,50
O,N,384,768,False,10,2025,0.5139851570129395,Ridge,,0.0001,0.018,0.05,0.084,0.04967870323249789,106
O,N,384,768,False,10,2025,0.5139851570129395,Affine,,0.0001,0.022,0.052,0.092,0.05322431990726012,102
O,N,384,768,False,25,2025,0.5411982536315918,RAT,True,,0.152,0.368,0.522,0.26328013292715774,10
O,N,384,768,False,25,2025,0.5411982536315918,Ridge,,0.0001,0.048,0.154,0.24,0.1110873643056306,41
O,N,384,768,False,25,2025,0.5411982536315918,Affine,,0.0001,0.056,0.166,0.268,0.12387322775182187,34
O,N,384,768,False,50,2025,0.560937225818634,RAT,True,,0.302,0.562,0.692,0.4310981002733319,4
O,N,384,768,False,50,2025,0.560937225818634,Ridge,,0.0001,0.168,0.394,0.53,0.2861569422437603,9
O,N,384,768,False,50,2025,0.560937225818634,Affine,,0.0001,0.198,0.442,0.572,0.3170268781740068,8
O,N,384,768,False,100,2025,0.5802398920059204,RAT,True,,0.438,0.698,0.786,0.5582400913199288,2
O,N,384,768,False,100,2025,0.5802398920059204,Ridge,,0.0001,0.476,0.73,0.808,0.5937469863875672,2
O,N,384,768,False,100,2025,0.5802398920059204,Affine,,0.0001,0.506,0.746,0.826,0.6179754453034942,1
O,N,384,768,False,200,2025,0.6085797548294067,RAT,True,,0.602,0.794,0.866,0.6954128607436928,1
O,N,384,768,False,200,2025,0.6085797548294067,Ridge,,0.01,0.734,0.906,0.94,0.8107575032365812,1
O,N,384,768,False,200,2025,0.6085797548294067,Affine,,0.01,0.726,0.908,0.938,0.8050705698554138,1
O,N,384,768,False,500,2025,0.6488308906555176,RAT,True,,0.684,0.842,0.898,0.7594326031667088,1
O,N,384,768,False,500,2025,0.6488308906555176,Ridge,,0.01,0.906,0.972,0.984,0.9386299422799422,1
O,N,384,768,False,500,2025,0.6488308906555176,Affine,,0.01,0.904,0.974,0.988,0.9380767112114938,1
O,P,384,384,True,10,2025,0.5139851570129395,RAT,True,,0.074,0.212,0.32,0.15450163561566632,26
O,P,384,384,True,10,2025,0.5139851570129395,Procrustes,,,0.004,0.024,0.042,0.02488556026596418,157
O,P,384,384,True,10,2025,0.5139851570129395,Ridge,,0.0001,0.004,0.02,0.042,0.024506050286167844,129
O,P,384,384,True,10,2025,0.5139851570129395,Affine,,0.0001,0.004,0.022,0.044,0.02551514773963231,126
O,P,384,384,True,25,2025,0.5411982536315918,RAT,True,,0.224,0.432,0.542,0.32780434158498584,8
O,P,384,384,True,25,2025,0.5411982536315918,Procrustes,,,0.024,0.076,0.128,0.06444423879433732,71
O,P,384,384,True,25,2025,0.5411982536315918,Ridge,,0.0001,0.016,0.076,0.138,0.06130270921052616,52
O,P,384,384,True,25,2025,0.5411982536315918,Affine,,0.0001,0.02,0.09,0.158,0.07018405654787845,47
O,P,384,384,True,50,2025,0.560937225818634,RAT,True,,0.418,0.692,0.808,0.5454499712273397,2
O,P,384,384,True,50,2025,0.560937225818634,Procrustes,,,0.098,0.24,0.332,0.17752578123793306,25
O,P,384,384,True,50,2025,0.560937225818634,Ridge,,0.0001,0.128,0.278,0.418,0.21485258467763685,17
O,P,384,384,True,50,2025,0.560937225818634,Affine,,0.0001,0.144,0.31,0.436,0.2346454922593817,14
O,P,384,384,True,100,2025,0.5802398920059204,RAT,True,,0.618,0.864,0.932,0.7258522984273165,1
O,P,384,384,True,100,2025,0.5802398920059204,Procrustes,,,0.304,0.52,0.642,0.41203126344694246,5
O,P,384,384,True,100,2025,0.5802398920059204,Ridge,,0.0001,0.35,0.612,0.732,0.47170297346819295,3
O,P,384,384,True,100,2025,0.5802398920059204,Affine,,0.0001,0.386,0.636,0.744,0.49830510789698657,3
O,P,384,384,True,200,2025,0.6085797548294067,RAT,True,,0.818,0.97,0.988,0.8820536594767067,1
O,P,384,384,True,200,2025,0.6085797548294067,Procrustes,,,0.66,0.864,0.922,0.7522272526902252,1
O,P,384,384,True,200,2025,0.6085797548294067,Ridge,,0.01,0.724,0.906,0.948,0.8022494300488061,1
